performer,user_name,comment,video_id,likes_count
Slipknot,bryan jackson,more bass guitar. you are doing good.,Sg53IP8YT0g,0
Slipknot,Gen,MY LEFT AIRPOD STOPPED WORKING FOR A LONG TIME AND SO RIGHT HERE 0:11 I HEARD MY LEFT AIRPOD,FdBqOCS8LmM,0
Slipknot,Luisdavid Reyesbustamante,3:57 😔😢😥,LXEKuttVRIo,0
Slipknot,Jz223 9mm,Pop pop,D1jQKpse7Yw,0
Slipknot,deidara,Linkin Park >>>>>>>>>😂,fu3-3Yr5PPE,1
Slipknot,Meme Slinger,Mans sniffed her shoe,LXEKuttVRIo,0
Slipknot,eduardo lucas,progessão mais assustadora q existe,LvetJ9U_tVY,0
Slipknot,Samuel Banegas,"the chorus is sublime and perfect, beautiful.",qw2LU1yS7aw,0
Slipknot,SvetLana,Remember,b9jsELTA3AM,0
Slipknot,мясник,як казали де-якізалиш його тут і ми всі підем за тобою..так от придурки за мною і так усі підуть,lRNYp1IiUuE,0
Slipknot,мясник,я буду винищувати усіх хто винен у цій братовбичій війні .і мені  чхати як їх звати,lRNYp1IiUuE,0
Slipknot,мясник,я буду винищувати всіцх хто винене у цій війні і чхати я хтів як їх звати,lRNYp1IiUuE,0
Slipknot,мясник,ми не специ але прийдемо і убьємо амбреллу яка затіяла війну між слав'янами.мені похуй,lRNYp1IiUuE,0
Slipknot,мясник,снимаете хуйню какую-то ..у вас фанаты  взролые мужики а не неди))),D1jQKpse7Yw,0
Slipknot,3dgar 7eandro,Oh man who doesn't love a pretty good love song... I'm definitely playing this at my wedding and at my funeral ⚱️🧑‍🎤 🤘😈🎸🔥🔥🔥,mhJh5_6MuCk,1
Slipknot,3dgar 7eandro,Hell yeah I'm!!! 😂🤘,mhJh5_6MuCk,1
Slipknot,3dgar 7eandro,I have played this song at a cemetery 🪦 and now everyone is joining me 😈🔥🔥🔥,V3ADK6gsDGg,1
Slipknot,Alistair,Easter bunny cords,VpATBBRajP8,0
Slipknot,Alistair,"The enock book is now dead,discarnated, don't blame me for what's happened,IAM not god,no more incarnated",VpATBBRajP8,0
Slipknot,3dgar 7eandro,Time travel 🧳🤓👏👌👌,xKcbYUwmmlE,1
Slipknot,3dgar 7eandro,Thumbs up if you also agree: 🫂=💩. 😂👍,qqK1FrO3BdM,1
Slipknot,Alistair,"The grimripper upstairs and downstairs air, earth,wind wii take satan,and Satanist and my enimes, to burn on your Passover, the bottomless pit,the heavens and hell's have rejected population darkness, this year of your lord,and mine,all keys to hell, are in god's hands,some of you will incarnate as Christians ,pigs ,and burn for the spiling of innocent blood,set forever,Aman, pray",V3ADK6gsDGg,0
Slipknot,Eduardo Enriquez Pitalua,Espermatozoide,D1jQKpse7Yw,0
Slipknot,Eduardo Enriquez Pitalua,Espermatozoide,D1jQKpse7Yw,0
Slipknot,SoloFrisko,SALUDAENME puitosa,FdBqOCS8LmM,0
Slipknot,SoloFrisko,cuando hacen una colaboracion con callejero fino los espero perro si suena el telcado suena callejeroferi no yto una ves compre ropa en la feria de la godoy esta buena enserio se las recomiendo pero no se tomen el 27 porque los deja relekos lEjos no se como corrergiur :D,FdBqOCS8LmM,0
Slipknot,SoloFrisko,mi amigo trecha es fan de ustedes!!!! NO SE BAÑA Y NO SALE DE LA CASA PERO ESO ES OTRA COSA,FdBqOCS8LmM,0
Slipknot,Chris Black,Intense audible seduction.....,fu3-3Yr5PPE,0
Slipknot,Alistair,Traitor,V3ADK6gsDGg,0
Slipknot,Alistair,"I will make awesome download tomorrow and tell the world,uncula",S9PF09URHdQ,0
Slipknot,Alistair,"Population now ask the devils borad about me,or see myself on Google love bots,..l ..",S9PF09URHdQ,0
Slipknot,Alistair,"From 2012 the devil and I stopped information,now f .off out   ..l ..",S9PF09URHdQ,0
Slipknot,Alistair,"He didn't know I am a keeper, now atowns men, but loveies ,the god's are karmic, my true god's the ripper",S9PF09URHdQ,0
Slipknot,Deronice Matias,Relíquia ♥️,D1jQKpse7Yw,0
Slipknot,Alistair,"I was born, this is why,27266 birth reg  , April 6 on my birth certificate now..l ..",S9PF09URHdQ,0
Slipknot,DAN ginGER,"считаю, что у любителей группы Slipknot шеи немного больше, чем у остальных.",b9jsELTA3AM,0
Slipknot,Diovana Ramalho,"Credo não tem um comentário brasileiro 😭...
Cadê os fãs de Slipknot 😢😍 
😀",XEEasR7hVhA,0
Slipknot,God Michael,"preservation of the martyr in me i think means that we live life and humans are trash and god does WANT to love us and so gives us the oiption after mistakes to consider that we are a martyr already for living as we have been as a sacrifice for Self, or You. So then that true you who is NEVER EVER GAY OR STRAIGHT OR A RULER BOSS BITCH OR A WAGE SLAVE, that martyr is my opinion that they speak of. The one who will kill himself because he himself doesn't fit in Gods will, or rather is against himself and all life, LIKE YOU WAGE SLAVE MONEY EARNERS AND RELIGIOUS AND POLITICAL FOOLS/.",5abamRO41fE,1
Slipknot,God Michael,"Slipknot says ""WE ARE NOT TREYING TO MAKE MONEY OR ENTERTAIN YOU LOSER HUMANS WE ARE TRYING TO GET REAL SHIT DONE. FUCK MUSIC FUCK ART FUCK FANS""",5abamRO41fE,0
Slipknot,Jtf Berry Farm,Enjoyed!,p8zamUoteG4,0
Slipknot,God Michael,"i feel corps are just my enemies. likme america, bands incorporated and churches too. i hate you all so very muhc:) if you wanna do some psychic shit tho, or wanna explore something that matters, let me know!",5abamRO41fE,0
Slipknot,Warutteri,"This song got me out of a long period of burying my feelings and numbing myself with drugs and alcohol to the point I was starting to become borderline sociopathic, took some MDMA with friends and when I got home I listened to Snuff like 5 times on a loop and just let all of the pain and sadness I had been burying for years at that point out and it was the most freeing feeling of my life, after that I started consciously working really hard towards being more in touch with my feelings and expressing them more often and my mental health skyrocketed.",LXEKuttVRIo,1
Slipknot,Regina Repp,"I’ve never related to a comment so much!! I know exactly what it’s like to push those feelings down, hell I did it for 47 years, I’m now 60 and have been trying to heal ever since . Pushing down my feelings and Not Feeling is my go to move",LXEKuttVRIo,0
Slipknot,Deion Hilton,I remember seeing this video as a 10 yr old on The Box and having nightmares for a while,B1zCN0YhW1s,0
Slipknot,Bazansa k,I'm 25years old and i Will see them for the first time live in Portugal. Even tho this is not my favourite album i would love too see them opening the concert with this intro + sarcastrophe,2tSsRRSgj6U,0
Slipknot,Heiko Haedicke,Das geht nicht besser !!,5abamRO41fE,1
Slipknot,I G,"First we had yen! Love it, now crushing on bone church! Loved you guys since 98! Keep going! I'm so proud to be a long time fan of the 9 :)",fu3-3Yr5PPE,0
Slipknot,dalan wanbdiska,What the fuck is he talking about,XEEasR7hVhA,0
Slipknot,Jacob Loveless,If I was in a hallway and Mick came at me like 3:36. I'd shid in my pants.,9gsAz6S_zSw,0
Slipknot,ICEE_C7,joey on that damn tricycle kills me everytime LOLLLL,ZPUZwriSX4M,0
Slipknot,Fellippe Elias,cu,PAAvNmoqDq0,1
Slipknot,exp4x4v6,Slipknot fan since the 1995. Fukken love this band. RIP Paul.,XEEasR7hVhA,0
Slipknot,Lin S.,Best song ever,5abamRO41fE,0
Slipknot,Rachel Vidal,I fuckin luv these guys!!,5abamRO41fE,2
Slipknot,Bobby,Makes me wanna thrash on a quad !,B1zCN0YhW1s,0
Slipknot,Sebastian Narro,I fucking died whit Clown and Chris in dolls dress,ZPUZwriSX4M,0
