performer,user_name,comment,video_id,likes_count
MarilynManson,LM GHOST MX,i love you so much come to hermosillo sonora mexico pleasse is my dreams  look,VdV1Zc_PFdg,0
MarilynManson,Ryan Dixon,Is that Norman Reedus?,FniF0kSvWGg,0
MarilynManson,Dominic Cisco,So good for the times we find each other,bsRwbf-nwAg,0
MarilynManson,Dominique Roisin,J adore ♥,VdV1Zc_PFdg,0
MarilynManson,John,Love you marilyn,FniF0kSvWGg,0
MarilynManson,SuperFlyingGlydon74,Best song on the album 🤘🏻,9TqhGxfAwqI,1
MarilynManson,Joker Leceter,🤘👿🤘🤘👿🤘🤘👿🤘,VdV1Zc_PFdg,0
MarilynManson,Nailea Olivas,❤,VdV1Zc_PFdg,0
MarilynManson,Aislinn,Brian I'm from ohio as well were so lucky to have you as part of our state speaking on behalf of us Ohioans,VdV1Zc_PFdg,0
MarilynManson,Aislinn,"So hot what ..a..man !🦇🖤❤

Meanwhile he could be my dad😂",VdV1Zc_PFdg,0
MarilynManson,Ati Pok,This shit is dope! Please play a duo with Mad-donna! 😎😁✌️,F9YJS4nTNsM,1
MarilynManson,Gabriel kristen Buche,"An Artistic throw at the typically mainstream Industrial sound, though quite fancy, unusual, and yet lyrically not a common Manson approach. In other words...different idea here { and yes it works} certainly paid off with another bad ass song.",F9YJS4nTNsM,1
MarilynManson,Bastian Sciareseb,Thanks Mr M Manson 👍it's a very good Song 🖤🎵⭐⭐⭐....This song and in my favorite list of my best songs...I've always had a deep respect for you and your créations ! Your alter ego M Manson is just what America only wants to see from you ...but Brian is a genius ! 😉👍🖤🎵,VdV1Zc_PFdg,0
MarilynManson,Jack Frost,Stay Upside Down...🤘😎💨   🔥💀🔥,sq0Ax_7qisk,0
MarilynManson,Paige Barnum,Baby my heart was beating too fast so I had to have my zanex but I never had a problem with ever getting addicted too that babe I feel so much better.,NE1HJLTML_Y,0
MarilynManson,Jerry Andy ,10 Yars Youngr & Stll Tha Best Best Indstry,F9YJS4nTNsM,0
MarilynManson,joser3613,Perfect song to listen on repeat and just get lost in it,VdV1Zc_PFdg,1
MarilynManson,Alexandru Adalbert Papp,I've reached the ... 700+ day of a seven day binge. No choocky intended. sorry 4 my french.,VdV1Zc_PFdg,0
MarilynManson,S.I.C. Q.M.S.,Thank You Brother 🤍 Your Music Keeps Me Alive 🖤,K7l3tIsRM7s,1
MarilynManson,Michael Pritchard,This song is true brilliance.,d_ORhbC0BPg,0
MarilynManson,Paige Barnum,If someone truly loves you they will protect you so I love you and I would Do anything for you as long as it was necessary.,WTviW6w_-wI,1
MarilynManson,کامیار نوعی,موحتوا,otSSwS_Nh9A,0
