performer,user_name,comment,video_id,likes_count
MarilynManson,Brenda Gerardi,One of my favorite!!! I wish I could meet mm .....He would give me inspiration again!!,VdV1Zc_PFdg,1
MarilynManson,Brenda Gerardi,MM...I'm  bjg.gerardi....,PSMj1C9B_JY,1
MarilynManson,Brenda Gerardi,The drums...too much wisky...lol,PSMj1C9B_JY,0
MarilynManson,Brenda Gerardi,I dig his voice and yhe drums...love u mm!!!,PSMj1C9B_JY,0
MarilynManson,Jose antonio Cantero marin,Tu...Rosalía...y la gony chonga...a viajar conmigo al pasado...y está gente de yo tengo el don...gta completo al pasado haber lo cierto  qe es cierto...,VdV1Zc_PFdg,0
MarilynManson,cool life,He is a musical and visual genius,otSSwS_Nh9A,0
MarilynManson,angga,"Jangan terima ya kalo ada uang  pemberian tim Dendi septiandani, hasil jual organ tubuh manusia itu mas.. jangan mau makan semeja dengannya,, mulutnya bekas dubur laki2",F9YJS4nTNsM,1
MarilynManson,angga,"Kecelakaan itu, merekalah para keluarga yg menerima donor organ tubuh hasil membunuh orang lain !
Kecelakaan itu, merekalah para keluarga yg menerima donor organ tubuh hasil membunuh orang lain !",F9YJS4nTNsM,0
MarilynManson,angga,Kebakaran rumah itu? Merekalah penerima donor organ tubuh hasil curian dgn membunuh manusia lain,F9YJS4nTNsM,1
MarilynManson,angga,"Jangan menempel dengan dendi lagi, ya",F9YJS4nTNsM,0
MarilynManson,Hamza Cherif,This song broke my hard love you Marilyn ,CVzLDAv6OwU,0
MarilynManson,angga,Lalu 666 kau tau 666 kode Dajjal mas.,F9YJS4nTNsM,1
MarilynManson,angga,"Susrina Rini anak SMA 91 , teman kami terbiasa memanggil dendi Joni dip.",F9YJS4nTNsM,1
MarilynManson,angga,"Tentu saja pimpinan jadi pemarah, selain ingin tenang dirumah, kesibukan menenangkan kedua istri membuatnya tdk enak istirahat , kerepotan menangani bayi disana sini juga menguras energinya. Tentu saja akal sehatnya hanya berjalan ketika ada yg membantunya. 
Iyaaa. Bagus kalo kelompok yg membantu tim red flag.. 
Kalo bukan ??? Gimana? 
Itulah fungsinya fokus",F9YJS4nTNsM,0
MarilynManson,angga,Jangan mau berteman dengan tim Dendi septiandani. Dia mantan gay.,F9YJS4nTNsM,0
MarilynManson,angga,"Tentu saja dia jadi pemarah, karena kerepotan dia menikahi 2 wanita. ,,",F9YJS4nTNsM,0
MarilynManson,angga,"Kelompok Dajjal dendi memata2i seluruh negeri, utk mencuri nominal digital money kalian, 
Menyelusup ke sektor politik kalian sebagai kaki tangan iluminati",F9YJS4nTNsM,0
MarilynManson,Branscam,QjjB. Damn. Gajn. Al,F9YJS4nTNsM,0
MarilynManson,Melody Hay,"Bë æ©è @Më KëYß KëNß Açë © ū @ ©Hü®©HSS

FU K¡NG wëT NøW øMëHöMë 

MM MProductions MPHEÑONI© 

Mü©H LøVë 
The øMëHöMë",NE1HJLTML_Y,1
MarilynManson,Drop music,"Excellent sound Mr  Manson  
.",m3-TSKKRaJA,1
MarilynManson,Antoine Klum,Ehrlich ist nur dieser Papst oder Menschenhändler,CVzLDAv6OwU,0
MarilynManson,Antoine Klum,Aicha ich liebe dich,CVzLDAv6OwU,0
MarilynManson,Antoine Klum,Aicha ich liebe dich,CVzLDAv6OwU,0
MarilynManson,Antoine Klum,Aicha ich liebe dich,CVzLDAv6OwU,0
MarilynManson,Antoine Klum,Wird der Danz schwer mein Schatz,CVzLDAv6OwU,0
Slipknot,The Outlaw Torn,First Spiknot song i Heard. Love this.,VpATBBRajP8,0
Slipknot,cocon't,this is the one banger that successfully gets even deaf people headbanging.,6fVE8kSM43I,1
Slipknot,cocon't,can anyone else peacefully fall asleep chilling to this?,6fVE8kSM43I,1
Slipknot,CLE4LIFE,Slipknot aint no rap band . True fuckin metal.   SPIT IT OUTTTTTTTTTTTTT,ZPUZwriSX4M,0
Slipknot,Nunya Business,Who wakes up and plays this every morning ,INi3qP1oWlY,0
Slipknot,Peter Amaral,That drum beat 3:43 sounds like 00-07 Linkin Park,5T6vdak5Qoo,0
Slipknot,@ENXIVITY,When I was younger my chicken  passed away and I played this at funeral,QijUHxeRwTs,0
Slipknot,Friendly neighborhood philadelphia trash,writing a one page essay right now to my government about why i have a goat tattoo. sincerely trash.,4FEfRgMHg44,0
Slipknot,Fello Gates,"Pikachu is a virgin!!! 
Second :50",5abamRO41fE,0
Slipknot,fernando vega,satanistas  y violados,6fVE8kSM43I,1
Slipknot,soggy cheeto🦶,"Is it bad I grew up listening to this? 




No",XEEasR7hVhA,0
Slipknot,ʲᵒᵉʸʲᵒʳᵈⁱˢᵒⁿ75-21,se nota que la voz de corey estaba cansada,8Dic5RWvuOM,0
Slipknot,Emanuel Murphy,"Temazo!, slipknot + resident evil, me trae muchísimos recuerdos de la niñez, saludos desde Chile  ",lRNYp1IiUuE,0
Slipknot,ElFuria,no se que dice pero ta buena la musica,XEEasR7hVhA,0
Slipknot,ElFuria,no se que dice pero ta buena la musica,XEEasR7hVhA,0
Slipknot,ElFuria,no se que dice pero ta buena la musica,XEEasR7hVhA,0
Slipknot,Yooel C.A.I,Argentina campeón del mundo papa,5abamRO41fE,0
Slipknot,Manuel Costa,"Depression and sadness can be one of the most addictive states of mind. To be depressed is so much easier than not being depressed. It can take your life and vanquish all joy and happiness, and what makes it even more sad is that we let ourselves live in this world in the hopes that it will one day be less dramatic. This song is just perfect in portraying that love hate relationship with oneself. Just perfect",mhJh5_6MuCk,0
Slipknot,Max D. Mathews,Awesome gunplay song!!!,BvCG-iiUgZU,1
Slipknot,Robert n Kristen Stephens,original experimental music like spiders was it grew on me this is depth,fu3-3Yr5PPE,1
Slipknot,Andrey Venchenco,Мирного решения не будет ,fu3-3Yr5PPE,0
Slipknot,Fernando Lizama,Las nuevas generaciones nunca sabrán lo revelador que fue este video en su momento,qw2LU1yS7aw,0
Slipknot,V.L.A.D,Этому видео лет столько же сколько и мне,tUibKh0Z--c,0
Slipknot,Chris,"After following them for a lot of my life so far, kinda feels like I know these amazing geniuses",6fVE8kSM43I,0
Slipknot,Chris,"This song reminded me why I got into Slipknot as much as I had and still very much am. Nowhere else will you find a vocalist with the talent of Corey Taylor, nor the enveloping melody of this ""metal orchestra"" which is just mountains about all the rest!",INi3qP1oWlY,0
